date,operating_income,expenses,assets,liabilities,equity,revenue,cash_flow,net_income,debt_to_equity,roa,profit_margin,interest_expense,tax_expense,dividend_payout,roa_calc,profit_margin_calc,debt_to_equity_calc,anomaly_dividend,anomaly_leverage,anomaly_neg_equity,balance_diff,operating_margin,roe,cost_to_income_ratio,liquidity_ratio
2015-11-22,7641072.25,2978858.17,91845787.92,135107977.0,23254800.72,14356926.67,5077722.56,4662214.08,5.81,0.05,0.32,1463366.63,179995.74,1876784.6,0.05076132706336959,0.32473621877181325,5.809896142597433,False,False,False,-66516989.8,0.532222001660471,0.20048394033281572,0.38984818786394804,0.03758269994672483
2015-11-27,4203754.11,3755390.51,310992704.3,304028874.5,35053163.35,5644351.78,4694135.99,448363.6,8.67,0.0014417174223080318,0.08,249390.75,716467.49,345481.39,0.0014417174223080318,0.07943580015489395,8.67336483912514,False,False,False,-28089333.550000012,0.7447718132834025,0.012790959706636575,0.893342096548078,0.015439770310368991
2015-11-30,2044653.76,1490824.41,321569450.0,383960124.4,36944503.63,10371435.53,620211.17,553829.36,10.39,0.001722269823828103,0.05,1977226.53,549665.06,1550574.01,0.001722269823828103,0.05339948924119668,10.392888973292722,True,True,False,-99335178.02999997,0.19714279224758388,0.014990845879176316,0.7291329413152082,0.00244319789040753
2015-12-02,1366559.22,842588.87,412245049.9,318372026.4,21671108.04,2709350.31,3327396.25,523970.35,14.69,0.0012710167171858138,0.19,1491964.13,866588.36,2133750.69,0.0012710167171858138,0.19339335635781996,14.691082053227584,True,True,False,72201915.45999998,0.5043863154041531,0.024178290700820112,0.6165769164398159,0.010451283322924505
2015-12-03,8699145.26,4330431.11,171419324.1,396704602.6,33081675.49,9792994.82,5024097.97,4368714.14,11.99,0.03,0.45,1400977.81,1418472.47,2388217.75,0.025485540576810614,0.4461060401132735,11.991672027612893,False,True,False,-258366953.99000004,0.8883028552444389,0.13205843039360518,0.49779960910780335,0.01266458200149957
2015-12-04,7332920.73,2728159.37,421272234.6,226903286.5,41978777.36,13731242.59,1097863.05,4604761.36,5.41,0.01,0.34,502954.35,55553.92,1117829.31,0.010930607293339051,0.3353492103732471,5.405190450263271,False,False,False,152390170.74,0.5340318388475868,0.1096926030148678,0.3720426649150481,0.004838462531480345
2015-12-05,5267564.46,2662639.6,274215057.0,385851973.1,70659478.73,6981799.76,5623357.14,2604924.86,5.46,0.01,0.37,554095.59,395281.02,1273495.85,0.009499569018925172,0.3731022013727876,5.460724874215329,False,False,False,-182296394.83000004,0.754470858671547,0.036865894099697386,0.5054783135961852,0.014573871671099664
2015-12-07,5424542.88,4211064.35,76347918.16,158958684.3,28945624.57,7753505.5,4817489.4,1213478.53,5.49,0.02,0.16,881141.83,298074.65,656432.23,0.015894061806072435,0.1565070831509696,5.491630830614342,False,False,False,-111556390.71000001,0.6996245607873754,0.041922692912202034,0.7762984721765164,0.030306550543083476
2015-12-12,6542650.88,4453834.94,282771075.4,316902305.2,23943278.0,6590337.56,7098783.11,2088815.94,13.24,0.01,0.32,748983.74,1492118.17,235385.98,0.0073869505112756665,0.3169512822344718,13.23554382152686,False,True,False,-58074507.80000001,0.9927641521294094,0.08724018240108977,0.6807385907774435,0.022400541092687517
2015-12-13,6715842.86,4088417.1,248089549.1,239753391.8,17446315.21,12397183.74,5365122.15,2627425.76,13.74,0.01,0.21,743163.07,1034798.96,2360641.88,0.010590634589532574,0.21193730891658139,13.742351259512754,False,True,False,-9110157.910000026,0.5417232656100006,0.15060061270095554,0.6087720015533538,0.022377669444925034
2015-12-15,4371513.53,4327617.78,197686739.1,328227032.6,37217756.02,12737120.01,5176289.83,43895.75,8.82,0.00022204701336995245,0.003446285342804115,1392476.31,1489606.59,2505967.04,0.00022204701336995245,0.003446285342804115,8.819097863493383,True,False,False,-167758049.52,0.3432105159225865,0.0011794303228924224,0.9899586837147454,0.015770455556316662
2015-12-18,8708408.57,4266559.98,149275378.7,276169512.3,22343363.93,9781318.91,2013462.11,4441848.59,12.36,0.03,0.45,403366.06,858924.82,1285888.98,0.029756069813273233,0.4541155063923787,12.360247685407504,False,True,False,-149237497.53000003,0.8903102587828823,0.19879945579886546,0.48993566915292314,0.00729067482225481
2015-12-23,1238601.79,1213722.97,339154339.8,198595541.9,34627637.61,4866339.31,1880335.79,24878.82,5.74,7.335545231315952e-05,0.01,686943.67,1263451.96,647033.51,7.335545231315952e-05,0.005112430189336716,5.735174433113746,True,False,False,105931160.29000002,0.25452433772029764,0.0007184671469709307,0.979913786496304,0.009468167170372922
2015-12-24,6271980.23,4463918.42,239561624.0,358253632.2,53905088.67,10133460.26,6173383.16,1808061.82,6.65,0.01,0.18,800577.8,879857.02,1572902.51,0.007547376703373826,0.17842491839998592,6.646007659744009,False,False,False,-172597096.87,0.6189376648327627,0.033541579554181265,0.7117239302905136,0.017231878772839975
2015-12-25,9462072.17,4423295.87,336279814.1,288934113.1,17404509.18,9430899.44,4056184.59,5038776.3,16.6,0.01,0.53,1562489.69,1498850.58,1632894.18,0.014983879759436323,0.5342837480196905,16.60110665068465,False,True,False,29941191.819999993,1.0033053825033682,0.28950981885718424,0.46747644601827215,0.014038441312729851
2015-12-29,5124276.01,2008034.84,427911028.5,259750280.3,15128085.43,11927999.5,2946276.91,3116241.17,17.17,0.01,0.26,872279.16,287892.2,428822.58,0.007282451169636073,0.261254300857407,17.17006963649861,False,True,False,153032662.76999998,0.42960062246816827,0.20599045295052912,0.39186703371975473,0.011342728510618665
2016-01-01,4474923.74,4180851.61,314496212.4,384014966.0,75250546.87,10664785.7,7884908.58,294072.13,5.1,0.0009350577794112729,0.03,1805311.42,1363347.35,2692888.65,0.0009350577794112729,0.027574124625870357,5.103151830423369,True,False,False,-144769300.47000003,0.4195980928149358,0.003907906882165625,0.9342844376606069,0.02053281584864065
2016-01-18,6660485.62,3346798.52,256184099.0,392853161.1,42526340.12,9460256.05,1502717.41,3313687.1,9.24,0.01,0.35,1924696.87,779543.65,103724.83,0.01293478835312101,0.35027456788550665,9.237878453482116,False,False,False,-179195402.22000003,0.7040491911421362,0.07792081544401663,0.5024856610980867,0.003825137631048579
2016-01-20,7615639.39,961293.78,110065987.6,344438270.3,46612432.09,13414435.67,6135674.88,6654345.62,7.39,0.06,0.5,371817.71,1107398.36,1650208.18,0.06045778323620839,0.49605855838436475,7.389407822251225,False,False,False,-280984714.78999996,0.5677196996837959,0.14275903061980733,0.1262262734317834,0.017813568958687225
2016-01-24,7755532.76,1854336.05,246582816.2,381543327.9,21340182.51,3274099.9,7536358.79,5901196.71,17.88,0.02,1.8,1365299.62,1283341.29,1613400.66,0.023931905722147397,1.8023874928190189,17.879103317003448,False,True,False,-156300694.20999998,2.3687526333573388,0.27652981445846125,0.23909847426136074,0.019752301348001114
2016-01-25,8261512.65,3686774.4,378278702.9,398031331.7,27677729.43,2572856.2,2566750.82,4574738.25,14.38,0.01,1.78,1663049.19,848290.69,315110.97,0.012093565445077031,1.7780777060140398,14.380924298962626,False,True,False,-47430358.23000002,3.211027748072356,0.16528589390144927,0.446259003186299,0.006448615009872098
2016-01-27,4713559.09,3119767.07,121508675.5,392834618.1,25794246.46,9036511.44,5756063.14,1593792.02,15.23,0.01,0.18,1129829.07,490080.67,2535994.85,0.013116693219160307,0.17637248960313384,15.229544259382873,True,True,False,-297120189.06,0.5216126954850621,0.061788663703417214,0.6618707881733588,0.0146526372035133
2016-02-03,7757839.61,3873433.24,75674624.52,392847578.0,43495592.97,4208531.95,3404173.56,3884406.37,9.03,0.05,0.92,1022052.2,192164.58,2992526.52,0.05133036859632376,0.9229836950625978,9.031893835105475,False,False,False,-360668546.45000005,1.8433600367463052,0.08930574581841366,0.49929277153488355,0.008665380037038182
2016-02-06,9122976.16,610641.12,161140459.6,365001541.6,61378967.52,8741301.95,7872101.6,8512335.04,5.95,0.05,0.97,427534.09,210287.59,612378.71,0.052825560142562726,0.9738063149734806,5.946687543759452,False,False,False,-265240049.52,1.043663313792747,0.1386848848056348,0.07519290696058137,0.021567310552970002
2016-02-07,5547271.35,599555.98,457814561.2,378606605.3,26674331.98,5196016.75,5320830.6,4947715.37,14.19,0.01,0.95,1757549.67,368114.61,1782662.74,0.010807247714077296,0.9522131294130258,14.193667739603502,False,True,False,52533623.91999996,1.0676007443586473,0.18548600856095365,0.10808124250132455,0.014053718359678072
2016-02-08,8438117.19,1956245.99,162295789.9,384851529.7,35077875.68,6655816.31,5882571.18,6481871.21,10.97,0.04,0.97,1264920.85,723307.86,2721701.46,0.03993862819235091,0.9738657000286116,10.971346532236755,False,True,False,-257633615.48,1.2677809598384184,0.1847851696930354,0.2318344182655278,0.015285300241850644
2016-02-09,3880446.41,2698894.36,172377376.8,218154662.7,29683882.03,14863569.33,7824632.28,1181552.05,7.35,0.01,0.08,398687.38,678213.85,1028525.39,0.006854449649566775,0.07949315697779304,7.349263229099283,False,False,False,-75461167.92999998,0.261070966458095,0.03980449891310931,0.6955113084527818,0.0358673620960383
2016-02-10,9059709.06,3966833.38,391729218.1,391377005.0,26455400.19,10896085.24,3329013.37,5092875.68,14.79,0.01,0.47,1928442.31,1209553.2,2043736.53,0.013001010505935502,0.4674041701971854,14.7938417937045,False,True,False,-26103187.089999974,0.8314645912223059,0.1925079811087144,0.437854389553653,0.008505899241576546
2016-02-16,9550557.7,2531241.61,78193941.55,263433769.8,22870101.04,2054436.77,2140787.81,7019316.09,11.52,0.09,2.4402,1653861.94,125504.99,618639.1,0.08976802998876324,3.416662022652564,11.518697243149566,False,True,False,-208109929.29000002,3.2277338927150154,0.3069210790858841,0.2650359999395637,0.008126474489680251
2016-02-17,9555464.32,1236307.2,457896854.0,273308182.0,43709341.9,10715646.34,2946653.8,8319157.13,6.25,0.02,0.78,1959999.98,68591.39,2715556.71,0.018168190188089826,0.7763560746630613,6.252855113336767,False,False,False,140879330.10000002,0.8917300941830075,0.190329041078516,0.12938222137592575,0.010781432807598858
2016-02-19,6686534.91,3621570.02,289589307.0,234732418.7,43065165.58,7340254.53,3453163.56,3064964.89,5.45,0.01,0.42,964418.07,741862.25,811309.98,0.01058383309021835,0.41755566887678486,5.450633140233708,False,False,False,11791722.720000029,0.9109404697986678,0.07117039604332574,0.5416213433035079,0.014711063683169044
2016-02-20,5036009.7,1493463.26,234993021.2,313218226.2,17831549.65,8365372.99,5061585.33,3542546.44,17.57,0.02,0.42,1531603.65,239777.65,1400382.74,0.015075113388090693,0.42347740432312747,17.565395736651528,False,True,False,-96056754.64999998,0.6020065938506347,0.19866733455776797,0.2965568672355814,0.016159932298345926
2016-02-24,7771370.76,1729667.87,348705358.8,155671150.7,25761082.61,4302069.32,938434.9,6041702.89,6.04,0.02,1.4,269998.93,1079188.32,1370297.6,0.017326097054519943,1.4043713479726077,6.042880769287669,False,False,False,167273125.49,1.806426206075173,0.23452829919712756,0.22256921248729614,0.006028316073852983
2016-02-25,8124211.39,4778886.03,483527495.4,371953746.0,70548815.3,3279514.46,2749470.48,3345325.36,5.27,0.01,1.02,894169.76,749226.58,2596996.86,0.0069185835176396055,1.0200672693481583,5.272289044377476,False,False,False,41024934.099999964,2.477260426532774,0.04741859017439801,0.5882276815054661,0.007391968785280092
2016-03-01,5945759.94,3373366.76,167071005.9,342255994.1,33692261.19,7110912.68,930438.83,2572393.18,10.16,0.02,0.36,599121.41,1226101.62,1986758.92,0.015397005399845983,0.3617528854256723,10.15829695044579,False,True,False,-208877249.39000002,0.836145823689119,0.07634967464764571,0.5673567036075122,0.0027185464857867334
2016-03-02,4973774.51,2289174.79,378869434.2,296967348.1,10058805.17,5080011.92,4874804.36,2684599.72,26.25839999999999,0.01,0.53,1762055.52,336001.87,2680093.5,0.00708581763970655,0.5284632717948426,29.523123579895326,False,True,False,71843280.92999995,0.9790871730867907,0.2668905177730965,0.46024900915743366,0.01641528737482099
2016-03-07,7853595.69,1534795.73,304398614.6,271724924.5,23684371.07,9110075.39,3645010.1,6318799.96,11.47,0.02,0.69,776527.87,179064.12,1849344.19,0.020758307222597982,0.6936056716869825,11.472752377376091,False,True,False,8989319.030000031,0.8620780129460597,0.2667919676365719,0.19542586486267158,0.013414338440638706
2016-03-11,7308722.18,2158368.55,207277867.4,369421789.4,53751743.67,5647810.57,555147.83,5150353.64,6.87,0.02,0.91,547796.82,276967.36,227155.87,0.024847581194286254,0.9119203939589637,6.872740569459557,False,False,False,-215895665.67,1.2940806157384983,0.09581742448430602,0.2953140777339001,0.00244319789040753
2016-03-14,7356180.04,4856870.43,151392618.5,309183010.9,36231482.21,14902690.06,788006.58,2499309.62,8.53,0.02,0.17,340923.42,281122.58,263366.51,0.016508794449578795,0.1677086223988745,8.533545746430008,False,False,False,-194021874.60999995,0.4936142408104272,0.06898171058842806,0.6602435508090146,0.00254867360824967
2016-03-15,1732139.03,1334864.82,162934997.6,161255145.2,28678684.26,5128716.69,3261875.81,397274.21,5.62,0.002438237431195077,0.08,1746531.81,1453632.15,169264.15,0.002438237431195077,0.07746074388835075,5.6228222933125585,False,False,False,-26998831.859999985,0.33773342040462756,0.013852595411920757,0.770645310151576,0.020228041753051613
2016-03-18,4368437.16,3969148.3,285525910.1,369002044.2,52126214.88,4920546.17,4264590.54,399288.86,7.08,0.0013984330173753992,0.08,912329.53,225675.42,1371065.96,0.0013984330173753992,0.08114726418673153,7.079010917049728,True,False,False,-135602348.97999996,0.8877951774203148,0.007660039404725716,0.9085968630483858,0.011557091910549367
2016-03-19,4335779.32,4301524.53,101645992.3,381352865.9,51966947.16,7191323.54,7324476.19,34254.8,7.34,0.00033700098965928443,0.0047633512536970355,405634.56,173842.3,861810.6,0.00033700098965928443,0.0047633512536970355,7.33837346122835,True,False,False,-331673820.75999993,0.602918127085129,0.0006591651399981912,0.9920995079611201,0.01920655866244534
2016-03-21,9525237.2,3317991.45,375266436.4,155706040.5,23904298.36,14716868.69,4865525.98,6207245.75,6.51,0.02,0.42,1541849.46,330754.52,2098515.74,0.016540903070221925,0.4217776132104635,6.5137256134883685,False,False,False,195656097.53999996,0.6472326009453577,0.2596706942207025,0.34833688446099803,0.03124815173756859
2016-03-22,9874009.57,1090601.95,80450762.86,319268652.6,53853881.87,4351594.72,6483535.11,8783407.62,5.93,0.0900999999999999,2.02,301013.39,653613.15,1592256.24,0.10917743111131015,2.01843420289838,5.92842412680102,False,False,False,-292671771.61,2.269055416539342,0.1630970194721081,0.11045178174766544,0.020307459116955598
2016-03-29,9157189.47,1063336.06,475564166.2,368930852.9,25363752.7,12454152.34,1124173.0,8093853.4,14.55,0.02,0.65,848961.94,1182871.44,2455720.26,0.017019477023834686,0.6498919540275995,14.545594150190558,False,True,False,81269560.60000002,0.735271997644442,0.31911103596275014,0.1161203514990719,0.0030471102949600993
2016-03-31,5433625.94,2436376.53,351060051.8,212264004.9,28400353.52,2775025.23,4104199.56,2997249.41,7.47,0.01,1.08,1036667.15,524159.81,2284607.5,0.008537711410432828,1.08008005750636,7.473991644171618,False,False,False,110395693.38,1.9580455994628923,0.10553563736061551,0.4483887107620808,0.019335353452572118
2016-04-05,2057736.22,1710470.32,78022897.65,349372734.7,55886860.86,7235613.3,2029959.53,347265.9,6.25,0.0044508203419691885,0.05,866687.99,154264.74,211248.51,0.0044508203419691885,0.04799398276300919,6.251428856868523,False,False,False,-327236697.90999997,0.28439002123012846,0.0062137306453823255,0.8312388650086551,0.005810297508599489
2016-04-07,7714403.91,1896628.82,412881627.8,381174484.8,14521870.88,14954842.01,4682665.18,5817775.1,26.25,0.01,0.39,1034663.25,1438761.65,2355845.35,0.014090661119990865,0.38902283929912274,26.248304226762276,False,True,False,17185272.120000005,0.515846566940763,0.40062159676770237,0.24585552456508594,0.012284833761779638
2016-04-08,6250318.89,2548490.67,256657944.9,241016471.3,13142039.74,3757825.08,909577.27,3701828.22,18.34,0.01,0.99,1188267.77,162683.01,1551039.25,0.014423197464011175,0.9850985985755356,18.339350364801135,False,True,False,2499433.8599999845,1.663280955589343,0.2816783614443704,0.40773770344379984,0.0037739216124686495
2016-04-12,8817392.15,2659724.76,166379375.7,308334976.4,24461162.62,4063577.92,4020551.31,6157667.4,12.61,0.04,1.52,734686.54,310494.27,2109123.48,0.03700979988711426,1.5153314446594888,12.605082644268851,False,True,False,-166416763.32,2.1698592530003706,0.251732409274993,0.30164528408776736,0.013039556384236402
2016-04-16,9728909.44,4370550.79,283723636.8,379653475.0,14465293.6,14889926.09,1468034.35,5358358.65,26.25,0.02,0.36,679689.4,170226.14,1727931.89,0.01888583803039705,0.3598646909066021,26.245818819743832,False,True,False,-110395131.80000001,0.6533886992584796,0.3704286133535513,0.4492333716285471,0.0038667744316050316
2016-04-18,9020288.02,678284.71,445023535.2,179390237.7,20043370.0,6620711.39,6350360.65,8342003.31,8.95,0.02,1.26,975278.3,543323.34,1630655.11,0.01874508346227348,1.2599859469180095,8.950103585375114,False,False,False,245589927.5,1.3624348636650057,0.41619764091567435,0.07519546033298391,0.03539970029260963
2016-04-20,9936683.17,972185.8,441760291.3,201007578.7,35294477.52,8289433.02,2206112.03,8964497.36,5.7,0.02,1.08,166802.58,680283.32,1775843.54,0.020292673507660734,1.0814367325691956,5.695156659737967,False,False,False,205458235.08,1.1987168659214282,0.2539915020677149,0.09783805957858673,0.010975267919089659
2016-04-21,1664169.08,1589202.57,157458295.1,209065143.8,25614644.53,7439063.93,1746387.5,74966.51,8.16,0.000476103910260108,0.01,713975.91,329617.43,2273014.53,0.000476103910260108,0.010077411715428019,8.16193812704064,True,False,False,-77221493.23000002,0.22370678564661833,0.0029267050695237578,0.9549525881108186,0.008353317383555162
2016-04-26,7261738.2,3661092.37,79342066.07,344911476.6,21293766.71,8132617.89,4139228.42,3600645.83,16.2,0.05,0.44,1934484.04,348536.6,1636639.31,0.045381296559927106,0.4427413015958137,16.197767229131063,False,True,False,-286863177.24,0.8929152086352358,0.16909388926051588,0.5041619883790358,0.012000842827275177
2016-04-30,9110422.09,2829702.4,274015628.6,377498117.8,60920339.94,11649528.1,5822535.08,6280719.7,6.2,0.02,0.54,969752.76,1401010.57,2327459.2,0.022921027286251654,0.5391394094323873,6.196585872170036,False,False,False,-164402829.14,0.7820421575703139,0.10309725300590633,0.3106005816246435,0.015424010890260392
2016-05-03,9553703.36,649413.99,419946422.3,328133860.8,15954867.0,12142764.43,1225209.2,8904289.37,20.57,0.02,0.73,1447662.64,266629.11,988093.81,0.021203393807315212,0.7333000175809224,20.566380202354555,False,True,False,75857694.5,0.7867815780397215,0.5502851946728003,0.07519290696058137,0.0037338700645306883
2016-05-04,9012374.06,853603.24,221189003.4,337613852.6,11723993.7,9330607.97,5903425.56,8158770.82,26.25839999999999,0.04,0.87,140184.66,789478.37,2529740.0,0.036885969440558546,0.8744093467684293,28.796829923236828,False,True,False,-128148842.9,0.9658935504499606,0.5502851946728003,0.09471458178689933,0.017485732633708877
2016-05-10,4180170.05,1400676.1,406784488.6,352835571.7,12709348.5,9931402.99,1508250.71,2779493.95,26.25839999999999,0.01,0.28,1509791.24,1349542.56,2066555.25,0.006832841536229609,0.27986921412802324,27.761892885382753,False,True,False,41239568.400000036,0.4209042825277599,0.21869680810153252,0.3350763445616286,0.0042746560465348905
2016-05-21,9198344.66,3713391.19,435730665.7,389769701.9,76516027.83,11549907.91,4077375.44,5484953.47,5.09,0.01,0.47,1036757.24,384920.0,1707125.64,0.012587944576240552,0.47489153270660145,5.093961526152056,False,False,False,-30555064.02999997,0.7963998268796586,0.07168371941871096,0.4037021145933012,0.010460986115965727
2016-05-25,6520736.76,860516.81,113320187.6,107558331.6,10925604.63,4267320.47,3018622.73,5660219.95,9.84,0.05,1.33,1955330.36,653302.47,196936.95,0.049948910868199095,1.3264107980153645,9.844611373238022,False,False,False,-5163748.629999995,1.5280635250719756,0.5180692640531693,0.13196619364833861,0.028064982833928602
2016-05-28,8794575.01,4177839.96,452295369.5,387401289.9,66042058.69,10133864.86,7715438.74,4616735.04,5.87,0.01,0.46,1135166.88,362270.96,1397091.61,0.010207345357313016,0.45557495622652305,5.865978402012773,False,False,False,-1147979.0899999738,0.8678401707046249,0.06990598312010313,0.47504739629254694,0.019915882938829628
2016-05-31,4388170.3,2868811.97,248145538.3,301920604.2,40597467.74,8777901.28,2590207.37,1519358.33,7.44,0.01,0.17,1351913.43,600080.12,747440.66,0.006122851695859003,0.17308901997585466,7.436931932149125,False,False,False,-94372533.63999999,0.49991110175711617,0.037424953194876286,0.653760399864153,0.008579101041690351
2016-06-01,8294979.98,3792152.85,326884111.3,342401644.1,17104546.27,13655470.56,7691539.05,4502827.13,20.02,0.01,0.33,1979338.11,1370709.63,2774692.55,0.013774995401558385,0.3297452922047089,20.018165854568444,False,True,False,-32622079.069999993,0.6074473921314653,0.26325323448641236,0.45716238726835356,0.02246349917570387
2016-06-10,4733375.52,1319530.62,335602073.0,326543537.5,15562761.46,11748179.11,1119291.19,3413844.9,20.98,0.01,0.29,1068479.54,634406.2,378764.97,0.01017229979982871,0.2905850232649373,20.982364751865827,False,True,False,-6504225.959999979,0.4029029073936207,0.21935984232453817,0.2787715900470116,0.0034276935889444755
2016-06-14,8316109.08,2999135.98,123005032.6,244442376.9,23542504.39,5494369.0,2440943.06,5316973.1,10.38,0.04,0.97,814345.32,514816.68,1629623.74,0.04322565498023371,0.9677131441299264,10.383023524202049,False,True,False,-144979848.69000003,1.5135694526523429,0.22584568794891915,0.3606417317460199,0.009985760615470435
2016-06-18,7920886.74,4886569.23,373709130.1,289541914.8,32199275.42,9216739.23,7749188.3,3034317.51,8.99,0.01,0.33,134255.12,1424054.3,353966.23,0.008119463148219187,0.32921811437644416,8.992187278231617,False,False,False,51967939.879999995,0.8594022834255668,0.09423558357823443,0.6169219924990368,0.026763614882331362
2016-06-27,7045306.16,3772260.81,191457550.9,291481182.4,15004496.95,5682697.25,1710857.65,3273045.35,19.43,0.02,0.58,1764272.74,118098.41,973570.75,0.01709541010325334,0.5759668703096932,19.42625490020177,False,True,False,-115028128.44999996,1.2397820700372522,0.21813762640006404,0.5354289401101059,0.005869530361833746
2016-06-28,6563154.16,3842179.35,262025554.5,308422007.4,10619016.6,7204066.87,7705597.27,2720974.82,26.25839999999999,0.01,0.38,1588004.06,871168.18,1443833.93,0.010384387222048604,0.37769982831933374,29.04430975275055,False,True,False,-57015469.5,0.91103459732322,0.25623604543569506,0.5854165933533397,0.024983941110293156
2016-07-06,5967161.55,2473769.39,370406309.2,291444121.6,38249026.89,3999188.17,2656334.0,3493392.16,7.62,0.01,0.87,195613.57,697819.63,471745.41,0.009431243672779211,0.8735253285168625,7.619648009298675,False,False,False,40713160.70999998,1.492093219009497,0.09133283756594938,0.4145638373072035,0.009114385239328155
2016-07-08,8889882.42,2690010.24,95286865.34,369977918.0,34446986.31,7960741.31,4499926.61,6199872.19,10.74,0.07,0.78,455958.9,1238127.43,816897.61,0.06506533894128834,0.7788058861066044,10.74050178643915,False,True,False,-309138038.97,1.1167154004656383,0.17998300734366912,0.302592330574379,0.01216268969328056
2016-07-09,4631345.8,4430404.57,157943350.7,283946262.4,27154884.98,9339678.31,3542339.45,200941.22,10.46,0.0012722360207595622,0.02,161694.47,571746.11,2270288.22,0.0012722360207595622,0.02151479026690374,10.456544471064078,True,True,False,-153157796.68,0.4958785138285988,0.00739981849114796,0.9566127776509369,0.012475386786425968
2016-07-18,4155288.03,3799008.6,262079225.3,345484145.0,54353762.61,5004051.09,4363752.71,356279.43,6.36,0.0013594340779669574,0.07,583861.16,482318.02,2012327.42,0.0013594340779669574,0.07119819993684356,6.35621396588353,True,False,False,-137758682.31,0.830384813277356,0.006554825515142014,0.9142587884575598,0.012630833493097057
2016-07-19,6309259.18,1092054.58,490597222.1,286444547.4,36994786.28,13666014.33,7927138.78,5217204.6,7.74,0.01,0.38,1029006.76,233373.16,1911631.94,0.010634394906819427,0.3817649004323852,7.742835577748876,False,False,False,167157888.42000008,0.4616751473873216,0.14102540180967357,0.17308760804465798,0.027674252667586302
2016-07-22,9137428.25,1308573.99,354279902.9,379894453.5,24796497.62,3795628.81,6291140.21,7828854.26,15.32,0.02,2.06,206260.07,1007681.1,398543.82,0.022097934982808758,2.0625974382358003,15.320488373873825,False,True,False,-50411048.22000003,2.4073555943949114,0.3157241954075609,0.1432103163163005,0.016560231801331104
2016-07-23,4134299.2,1568944.96,196296806.9,208578326.1,20492476.71,13168452.85,1778468.84,2565354.24,10.18,0.01,0.19,370144.62,732683.81,2185166.18,0.013068751756654276,0.1948106029783142,10.178287820047496,False,True,False,-32773995.909999996,0.31395481664347535,0.12518517289558018,0.3794947787039699,0.008526623418903735
2016-07-26,4568885.04,4344732.92,128696646.7,318758147.9,40956191.79,5107862.99,3738553.21,224152.12,7.78,0.001741709094585135,0.04,203567.63,137990.45,821936.22,0.001741709094585135,0.04388373776642744,7.782904952062194,True,False,False,-231017692.99,0.8944807346917502,0.00547297271067887,0.9509394265695947,0.011728494580075329
2016-08-05,5433562.85,4862355.45,64935209.55,287850983.8,10972997.53,12164581.87,2456369.34,571207.4,26.23,0.01,0.05,321030.28,1405491.96,2649692.58,0.00879657436941312,0.04695659958594204,26.23266641708613,True,True,False,-233888771.77999997,0.4466707452888391,0.052055730299613044,0.894874244437975,0.008533475576747359
2016-08-08,3161310.57,1963355.29,472237168.3,387473404.6,19400906.63,14553306.68,4333203.66,1197955.28,19.97,0.0025367661853312024,0.08,1625125.07,489651.88,1518727.12,0.0025367661853312024,0.08231498904962264,19.971922549271092,True,True,False,65362857.06999999,0.21722283736001088,0.06174738649314349,0.6210573894990646,0.011183228599839752
2016-08-14,6767872.7,830735.36,458237763.8,324001323.1,16051076.21,4688632.61,4769048.47,5937137.34,20.19,0.01,1.27,1321332.52,399033.25,736029.16,0.012956455816224023,1.2662833354307108,20.185644804187245,False,True,False,118185364.49000001,1.443464067874578,0.36989029659588163,0.12274689504724283,0.014719225293188315
2016-08-17,9071095.69,2016514.29,99945261.15,70051710.86,12919910.14,7557064.87,5885106.34,7054581.4,5.42,0.07,0.93,1414661.99,1396336.24,2208680.47,0.07058445111682016,0.933508117418079,5.421996755466598,False,False,False,16973640.150000006,1.2003464104179378,0.5460240298544368,0.22230107132736024,0.08401088664003545
2016-08-18,5265654.76,4229975.15,251174994.7,348812388.4,69284587.49,10387841.49,3290326.76,1035679.62,5.03,0.004123338874703677,0.1,396117.92,890618.82,102078.89,0.004123338874703677,0.0997011382005599,5.034487481798818,False,False,False,-166921981.19,0.5069055746633269,0.014948196381330582,0.8033141827171367,0.009432941229790335
2016-08-20,2550878.84,1619214.23,439053624.3,137719386.5,19293850.8,5018920.98,3934252.21,931664.61,7.14,0.0021219836449030307,0.19,1700168.09,1371786.49,577123.58,0.0021219836449030307,0.18563045995595648,7.13799375394776,False,False,False,282040387.0,0.5082524411452279,0.04828816287933563,0.6347672043882727,0.02856716334559042
2016-08-23,2520415.57,1251688.59,489560147.8,275627137.8,36672185.22,4582210.98,2329964.77,1268726.98,7.52,0.0025915650726503025,0.28,1436232.1,106259.21,209678.4,0.0025915650726503025,0.2768809610770039,7.515972559215822,False,False,False,177260824.78000003,0.5500435446994629,0.03459643793760267,0.49661992446745606,0.008453321355064334
2016-08-31,5530755.44,3134094.64,181498203.7,276127569.2,14531457.43,14431794.46,2907477.84,2396660.8,19.0,0.01,0.17,864294.79,399804.29,845161.67,0.013204873387956291,0.16606810792952492,19.002056093144404,False,True,False,-109160822.93,0.38323407773921414,0.1649291415912712,0.5666666468984208,0.010529473201185881
2016-09-06,8862207.62,2890262.88,377001946.4,256091130.6,32757230.64,5231017.67,869708.7,5971944.74,7.82,0.02,1.14,1568396.16,781182.02,766763.28,0.01584062044513625,1.1416410948579343,7.8178504591681195,False,False,False,88153585.15999997,1.6941651087942127,0.1823092069543764,0.3261335102866841,0.003396090672731795
